Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount,Item_Total
OI00034643,ORD0013179,PROD0161,2,590.0,35.8,757.56
OI00034644,ORD0013180,PROD0153,2,280.0,13.9,482.16
OI00034645,ORD0013181,PROD0094,4,840.0,22.1,2617.44
OI00034646,ORD0013181,PROD0100,1,1340.0,4.1,1285.06
OI00034647,ORD0013181,PROD0083,2,4320.0,0.0,8640.0
OI00034648,ORD0013181,PROD0085,3,1430.0,13.6,3706.56
OI00034649,ORD0013182,PROD0124,1,250.0,34.7,163.25
OI00034650,ORD0013182,PROD0109,1,290.0,4.0,278.4
OI00034651,ORD0013182,PROD0117,1,230.0,38.3,141.91
OI00034652,ORD0013182,PROD0092,3,2170.0,0.0,6510.0
OI00034653,ORD0013183,PROD0122,3,370.0,30.7,769.23
OI00034654,ORD0013183,PROD0116,2,280.0,1.4,552.16
OI00034655,ORD0013183,PROD0130,2,280.0,7.8,516.32
OI00034656,ORD0013184,PROD0179,2,2060.0,8.7,3761.56
OI00034657,ORD0013184,PROD0177,2,4120.0,10.2,7399.52
OI00034658,ORD0013185,PROD0198,2,5580.0,9.5,10099.8
OI00034659,ORD0013185,PROD0189,1,1460.0,9.4,1322.76
OI00034660,ORD0013185,PROD0200,3,3590.0,8.4,9865.32
OI00034661,ORD0013186,PROD0181,5,4510.0,37.9,14003.55
OI00034662,ORD0013186,PROD0173,3,1550.0,13.9,4003.65
OI00034663,ORD0013186,PROD0186,1,1000.0,10.1,899.0
OI00034664,ORD0013186,PROD0180,1,1030.0,15.1,874.47
OI00034665,ORD0013187,PROD0036,3,4230.0,17.4,10481.94
OI00034666,ORD0013187,PROD0142,2,6940.0,9.8,12519.76
OI00034667,ORD0013187,PROD0133,1,3400.0,7.5,3145.0
OI00034668,ORD0013188,PROD0022,2,18610.0,13.9,32046.42
OI00034669,ORD0013188,PROD0135,2,1030.0,0.0,2060.0
OI00034670,ORD0013188,PROD0114,1,150.0,8.0,138.0
OI00034671,ORD0013189,PROD0055,1,2310.0,8.9,2104.41
OI00034672,ORD0013189,PROD0079,1,7860.0,20.8,6225.12
OI00034673,ORD0013189,PROD0169,2,1280.0,15.1,2173.44
OI00034674,ORD0013190,PROD0181,1,4510.0,27.2,3283.28
OI00034675,ORD0013190,PROD0150,3,5720.0,36.2,10948.08
OI00034676,ORD0013190,PROD0173,1,1550.0,12.1,1362.45
OI00034677,ORD0013190,PROD0163,3,350.0,40.0,630.0
OI00034678,ORD0013190,PROD0184,1,2770.0,0.0,2770.0
OI00034679,ORD0013190,PROD0186,1,1000.0,13.2,868.0
OI00034680,ORD0013191,PROD0077,2,2180.0,26.2,3217.68
OI00034681,ORD0013191,PROD0076,3,900.0,0.0,2700.0
OI00034682,ORD0013192,PROD0034,2,2530.0,12.5,4427.5
OI00034683,ORD0013192,PROD0050,2,4680.0,8.1,8601.84
OI00034684,ORD0013192,PROD0044,1,3150.0,4.8,2998.8
OI00034685,ORD0013193,PROD0130,4,280.0,3.1,1085.28
OI00034686,ORD0013193,PROD0122,2,370.0,10.7,660.82
OI00034687,ORD0013194,PROD0093,1,4680.0,0.2,4670.64
OI00034688,ORD0013195,PROD0012,3,14410.0,11.5,38258.55
OI00034689,ORD0013195,PROD0192,1,11160.0,14.9,9497.16
OI00034690,ORD0013195,PROD0021,2,21690.0,10.8,38694.96
OI00034691,ORD0013195,PROD0137,3,3640.0,20.1,8725.08
OI00034692,ORD0013195,PROD0152,1,3700.0,25.7,2749.1
OI00034693,ORD0013196,PROD0118,3,160.0,36.5,304.8
OI00034694,ORD0013196,PROD0116,1,280.0,0.0,280.0
OI00034695,ORD0013196,PROD0129,2,200.0,17.5,330.0
OI00034696,ORD0013196,PROD0056,1,2070.0,7.8,1908.54
OI00034697,ORD0013196,PROD0128,1,450.0,15.4,380.7
OI00034698,ORD0013197,PROD0170,1,440.0,8.6,402.16
OI00034699,ORD0013197,PROD0165,5,610.0,21.3,2400.35
OI00034700,ORD0013198,PROD0066,2,2910.0,0.0,5820.0
OI00034701,ORD0013199,PROD0128,2,450.0,28.4,644.4
OI00034702,ORD0013199,PROD0205,1,3230.0,2.3,3155.71
OI00034703,ORD0013199,PROD0107,1,150.0,12.4,131.4
OI00034704,ORD0013200,PROD0037,1,2580.0,12.5,2257.5
OI00034705,ORD0013200,PROD0172,2,700.0,6.1,1314.6
OI00034706,ORD0013200,PROD0155,2,290.0,1.2,573.04
OI00034707,ORD0013200,PROD0013,1,3820.0,19.4,3078.92
OI00034708,ORD0013201,PROD0040,3,2000.0,5.1,5694.0
OI00034709,ORD0013202,PROD0015,1,84070.0,18.6,68432.98
OI00034710,ORD0013202,PROD0112,4,77.0,5.5,291.06
OI00034711,ORD0013202,PROD0065,2,5430.0,8.1,9980.34
OI00034712,ORD0013203,PROD0197,2,6770.0,0.0,13540.0
OI00034713,ORD0013203,PROD0194,1,5240.0,7.1,4867.96
OI00034714,ORD0013203,PROD0083,3,4320.0,0.8,12856.32
OI00034715,ORD0013204,PROD0180,1,1030.0,16.8,856.96
OI00034716,ORD0013204,PROD0174,1,3230.0,20.8,2558.16
OI00034717,ORD0013205,PROD0078,2,2760.0,0.0,5520.0
OI00034718,ORD0013206,PROD0165,1,610.0,14.6,520.94
OI00034719,ORD0013206,PROD0170,4,440.0,11.4,1559.36
OI00034720,ORD0013206,PROD0173,1,1550.0,5.8,1460.1
OI00034721,ORD0013207,PROD0074,3,1620.0,40.0,2916.0
OI00034722,ORD0013207,PROD0053,2,3220.0,19.5,5184.2
OI00034723,ORD0013207,PROD0079,3,7860.0,16.8,19618.56
OI00034724,ORD0013207,PROD0102,1,4250.0,9.1,3863.25
OI00034725,ORD0013208,PROD0013,1,3820.0,23.8,2910.84
OI00034726,ORD0013208,PROD0122,1,370.0,16.1,310.43
OI00034727,ORD0013208,PROD0190,1,3730.0,21.3,2935.51
OI00034728,ORD0013208,PROD0003,5,63870.0,0.0,319350.0
OI00034729,ORD0013209,PROD0183,1,5660.0,8.3,5190.22
OI00034730,ORD0013209,PROD0069,2,410.0,24.6,618.28
OI00034731,ORD0013209,PROD0174,1,3230.0,21.1,2548.47
OI00034732,ORD0013210,PROD0081,1,2430.0,8.3,2228.31
OI00034733,ORD0013210,PROD0027,2,9980.0,15.5,16866.2
OI00034734,ORD0013210,PROD0067,4,3200.0,5.0,12160.0
OI00034735,ORD0013210,PROD0063,1,490.0,0.0,490.0
OI00034736,ORD0013210,PROD0155,3,290.0,11.3,771.69
OI00034737,ORD0013211,PROD0205,2,3230.0,7.1,6001.34
OI00034738,ORD0013211,PROD0201,2,5115.53,23.8,7796.07
OI00034739,ORD0013212,PROD0008,1,18130.0,5.9,17060.33
OI00034740,ORD0013213,PROD0040,1,2000.0,9.7,1806.0
OI00034741,ORD0013213,PROD0057,3,870.0,10.8,2328.12
OI00034742,ORD0013214,PROD0080,3,4250.0,0.0,12750.0
OI00034743,ORD0013215,PROD0107,1,150.0,23.7,114.45
OI00034744,ORD0013215,PROD0119,1,380.0,14.5,324.9
OI00034745,ORD0013215,PROD0111,2,210.0,29.6,295.68
OI00034746,ORD0013215,PROD0124,2,250.0,30.5,347.5
OI00034747,ORD0013215,PROD0112,4,77.0,6.4,288.29
OI00034748,ORD0013215,PROD0069,2,410.0,21.7,642.06
OI00034749,ORD0013216,PROD0169,1,1280.0,14.5,1094.4
OI00034750,ORD0013216,PROD0033,2,1340.0,4.2,2567.44
OI00034751,ORD0013217,PROD0058,3,2870.0,20.9,6810.51
OI00034752,ORD0013217,PROD0128,4,450.0,20.8,1425.6
OI00034753,ORD0013218,PROD0153,1,280.0,14.2,240.24
OI00034754,ORD0013218,PROD0037,1,2580.0,10.0,2322.0
OI00034755,ORD0013219,PROD0174,1,3230.0,26.2,2383.74
OI00034756,ORD0013219,PROD0173,1,1550.0,19.6,1246.2
OI00034757,ORD0013219,PROD0186,2,1000.0,20.6,1588.0
OI00034758,ORD0013220,PROD0191,2,4890.0,18.1,8009.82
OI00034759,ORD0013221,PROD0056,1,2070.0,1.2,2045.16
OI00034760,ORD0013221,PROD0164,1,520.0,30.2,362.96
OI00034761,ORD0013221,PROD0037,2,2580.0,3.4,4984.56
OI00034762,ORD0013221,PROD0033,5,1340.0,12.6,5855.8
OI00034763,ORD0013222,PROD0169,1,1280.0,15.1,1086.72
OI00034764,ORD0013222,PROD0159,5,280.0,18.1,1146.6
OI00034765,ORD0013223,PROD0008,3,18130.0,3.2,52649.52
OI00034766,ORD0013224,PROD0044,2,3150.0,0.0,6300.0
OI00034767,ORD0013224,PROD0114,2,150.0,4.4,286.8
OI00034768,ORD0013224,PROD0123,2,340.0,13.2,590.24
OI00034769,ORD0013225,PROD0020,2,58070.0,19.2,93841.12
OI00034770,ORD0013225,PROD0078,5,2760.0,0.0,13800.0
OI00034771,ORD0013225,PROD0079,2,7860.0,9.3,14258.04
OI00034772,ORD0013225,PROD0004,1,54470.0,8.1,50057.93
OI00034773,ORD0013225,PROD0062,4,3060.0,11.2,10869.12
OI00034774,ORD0013225,PROD0073,1,6500.0,25.1,4868.5
OI00034775,ORD0013226,PROD0194,1,5240.0,21.6,4108.16
OI00034776,ORD0013226,PROD0203,2,2550.0,16.7,4248.3
OI00034777,ORD0013226,PROD0191,2,4890.0,12.6,8547.72
OI00034778,ORD0013226,PROD0196,2,2120.0,6.2,3977.12
OI00034779,ORD0013227,PROD0095,3,1420.0,3.2,4123.68
OI00034780,ORD0013227,PROD0089,5,860.0,32.7,2893.9
OI00034781,ORD0013227,PROD0097,2,1600.0,24.2,2425.6
OI00034782,ORD0013227,PROD0104,3,1970.0,13.3,5123.97
OI00034783,ORD0013228,PROD0204,1,1980.0,30.6,1374.12
OI00034784,ORD0013228,PROD0199,2,3100.0,19.9,4966.2
OI00034785,ORD0013228,PROD0192,3,11160.0,24.4,25310.88
OI00034786,ORD0013228,PROD0195,1,6730.0,2.9,6534.83
OI00034787,ORD0013229,PROD0192,3,11160.0,0.9,33178.68
OI00034788,ORD0013229,PROD0194,2,5240.0,14.3,8981.36
OI00034789,ORD0013230,PROD0126,2,19.0,22.6,29.41
OI00034790,ORD0013230,PROD0113,1,350.0,22.3,271.95
OI00034791,ORD0013230,PROD0124,2,250.0,24.6,377.0
OI00034792,ORD0013231,PROD0181,5,4510.0,33.8,14928.1
OI00034793,ORD0013231,PROD0171,1,330.0,25.7,245.19
OI00034794,ORD0013232,PROD0165,4,610.0,20.1,1949.56
OI00034795,ORD0013232,PROD0158,3,1190.0,26.9,2609.67
OI00034796,ORD0013233,PROD0022,2,18610.0,8.8,33944.64
OI00034797,ORD0013234,PROD0146,5,4830.0,2.6,23522.1
OI00034798,ORD0013234,PROD0136,2,1760.0,0.0,3520.0
OI00034799,ORD0013234,PROD0061,2,5210.0,19.3,8408.94
OI00034800,ORD0013235,PROD0194,2,5240.0,22.1,8163.92
OI00034801,ORD0013235,PROD0028,2,11120.0,0.0,22240.0
OI00034802,ORD0013235,PROD0195,5,6730.0,14.7,28703.45
OI00034803,ORD0013235,PROD0157,2,560.0,14.6,956.48
OI00034804,ORD0013235,PROD0192,1,11160.0,19.3,9006.12
OI00034805,ORD0013235,PROD0153,1,280.0,23.2,215.04
OI00034806,ORD0013236,PROD0162,2,390.0,9.2,708.24
OI00034807,ORD0013236,PROD0168,2,980.0,25.6,1458.24
OI00034808,ORD0013236,PROD0165,2,610.0,23.9,928.42
OI00034809,ORD0013237,PROD0039,1,310.0,14.4,265.36
OI00034810,ORD0013237,PROD0050,1,4680.0,14.4,4006.08
OI00034811,ORD0013237,PROD0049,5,1660.0,19.6,6673.2
OI00034812,ORD0013238,PROD0057,1,870.0,13.7,750.81
OI00034813,ORD0013238,PROD0049,2,1660.0,10.0,2988.0
OI00034814,ORD0013239,PROD0204,2,1980.0,18.7,3219.48
OI00034815,ORD0013239,PROD0027,3,9980.0,7.7,27634.62
OI00034816,ORD0013239,PROD0202,2,4940.0,14.9,8407.88
OI00034817,ORD0013240,PROD0200,2,3590.0,0.0,7180.0
OI00034818,ORD0013240,PROD0197,1,6770.0,5.8,6377.34
OI00034819,ORD0013240,PROD0195,1,6730.0,0.0,6730.0
OI00034820,ORD0013241,PROD0051,3,1350.0,8.0,3726.0
OI00034821,ORD0013241,PROD0160,1,400.0,23.4,306.4
OI00034822,ORD0013241,PROD0132,1,3150.0,10.9,2806.65
OI00034823,ORD0013242,PROD0136,2,1760.0,3.1,3410.88
OI00034824,ORD0013242,PROD0147,1,4700.0,2.1,4601.3
OI00034825,ORD0013243,PROD0012,3,14410.0,5.5,40852.35
OI00034826,ORD0013243,PROD0004,2,54470.0,0.0,108940.0
OI00034827,ORD0013243,PROD0149,3,3680.0,0.0,11040.0
OI00034828,ORD0013243,PROD0143,2,3570.0,15.2,6054.72
OI00034829,ORD0013244,PROD0149,4,3680.0,9.8,13277.44
OI00034830,ORD0013245,PROD0181,3,4510.0,23.8,10309.86
OI00034831,ORD0013245,PROD0186,4,1000.0,9.9,3604.0
OI00034832,ORD0013245,PROD0185,1,2020.0,35.1,1310.98
OI00034833,ORD0013245,PROD0177,3,4120.0,6.2,11593.68
OI00034834,ORD0013245,PROD0173,4,1550.0,12.6,5418.8
OI00034835,ORD0013246,PROD0117,1,230.0,22.1,179.17
OI00034836,ORD0013246,PROD0120,2,390.0,40.0,468.0
OI00034837,ORD0013246,PROD0111,2,210.0,33.5,279.3
OI00034838,ORD0013247,PROD0081,1,2430.0,1.3,2398.41
OI00034839,ORD0013247,PROD0070,1,1330.0,21.1,1049.37
OI00034840,ORD0013248,PROD0177,2,4120.0,13.6,7119.36
OI00034841,ORD0013249,PROD0117,1,230.0,34.1,151.57
OI00034842,ORD0013249,PROD0126,1,19.0,32.7,12.79
OI00034843,ORD0013249,PROD0125,3,390.0,4.9,1112.67
OI00034844,ORD0013250,PROD0161,1,590.0,31.2,405.92
OI00034845,ORD0013250,PROD0153,5,280.0,23.1,1076.6
OI00034846,ORD0013251,PROD0108,2,87.0,0.1,173.83
OI00034847,ORD0013252,PROD0205,1,3230.0,0.0,3230.0
OI00034848,ORD0013252,PROD0150,2,5720.0,34.1,7538.96
OI00034849,ORD0013252,PROD0191,5,4890.0,17.7,20122.35
OI00034850,ORD0013252,PROD0197,1,6770.0,4.4,6472.12
OI00034851,ORD0013252,PROD0083,3,4320.0,4.5,12376.8
OI00034852,ORD0013252,PROD0202,5,4940.0,13.2,21439.6
OI00034853,ORD0013253,PROD0035,3,1400.0,11.4,3721.2
OI00034854,ORD0013254,PROD0196,2,2120.0,5.3,4015.28
OI00034855,ORD0013254,PROD0191,1,4890.0,2.6,4762.86
OI00034856,ORD0013254,PROD0195,2,6730.0,9.9,12127.46
OI00034857,ORD0013255,PROD0077,3,2180.0,25.0,4905.0
OI00034858,ORD0013255,PROD0096,1,840.0,13.0,730.8
OI00034859,ORD0013256,PROD0207,1,1800.0,6.6,1681.2
OI00034860,ORD0013256,PROD0197,1,6770.0,10.0,6093.0
OI00034861,ORD0013257,PROD0156,1,470.0,11.3,416.89
OI00034862,ORD0013257,PROD0179,2,2060.0,21.9,3217.72
OI00034863,ORD0013257,PROD0154,1,1490.0,14.1,1279.91
OI00034864,ORD0013257,PROD0185,3,2020.0,22.7,4684.38
OI00034865,ORD0013258,PROD0125,1,390.0,12.3,342.03
OI00034866,ORD0013258,PROD0094,1,840.0,16.1,704.76
OI00034867,ORD0013258,PROD0116,1,280.0,9.6,253.12
OI00034868,ORD0013258,PROD0107,2,150.0,15.1,254.7
OI00034869,ORD0013258,PROD0123,2,340.0,18.0,557.6
OI00034870,ORD0013258,PROD0126,2,19.0,22.7,29.37
OI00034871,ORD0013259,PROD0181,1,4510.0,29.4,3184.06
OI00034872,ORD0013259,PROD0173,3,1550.0,15.2,3943.2
OI00034873,ORD0013259,PROD0151,2,6530.0,0.0,13060.0
OI00034874,ORD0013259,PROD0171,2,330.0,27.2,480.48
OI00034875,ORD0013259,PROD0186,1,1000.0,13.8,862.0
OI00034876,ORD0013259,PROD0167,1,470.0,34.5,307.85
OI00034877,ORD0013260,PROD0033,3,1340.0,24.8,3023.04
OI00034878,ORD0013260,PROD0036,2,4230.0,28.7,6031.98
OI00034879,ORD0013260,PROD0095,1,1420.0,7.2,1317.76
OI00034880,ORD0013260,PROD0117,1,230.0,17.1,190.67
OI00034881,ORD0013261,PROD0118,1,160.0,25.2,119.68
OI00034882,ORD0013261,PROD0126,2,19.0,30.3,26.49
OI00034883,ORD0013261,PROD0129,1,200.0,17.2,165.6
OI00034884,ORD0013262,PROD0092,1,2170.0,1.2,2143.96
OI00034885,ORD0013262,PROD0101,1,1510.0,5.3,1429.97
OI00034886,ORD0013263,PROD0089,1,860.0,36.0,550.4
OI00034887,ORD0013264,PROD0152,1,3700.0,27.8,2671.4
OI00034888,ORD0013264,PROD0133,3,3400.0,3.3,9863.4
OI00034889,ORD0013264,PROD0132,1,3150.0,4.4,3011.4
OI00034890,ORD0013265,PROD0111,1,210.0,35.1,136.29
OI00034891,ORD0013265,PROD0035,2,1400.0,6.9,2606.8
OI00034892,ORD0013265,PROD0119,3,380.0,15.6,962.16
OI00034893,ORD0013265,PROD0106,1,480.0,17.9,394.08
OI00034894,ORD0013265,PROD0128,2,450.0,27.7,650.7
OI00034895,ORD0013266,PROD0109,1,290.0,12.7,253.17
OI00034896,ORD0013266,PROD0113,2,350.0,20.7,555.1
OI00034897,ORD0013267,PROD0168,1,980.0,32.8,658.56
OI00034898,ORD0013267,PROD0186,2,1000.0,7.1,1858.0
OI00034899,ORD0013267,PROD0208,1,1170.0,1.1,1157.13
OI00034900,ORD0013267,PROD0100,1,1340.0,0.0,1340.0
OI00034901,ORD0013267,PROD0159,3,280.0,11.4,744.24
OI00034902,ORD0013268,PROD0160,1,400.0,35.9,256.4
OI00034903,ORD0013268,PROD0180,4,1030.0,18.6,3353.68
OI00034904,ORD0013268,PROD0184,1,2770.0,5.1,2628.73
OI00034905,ORD0013268,PROD0181,4,4510.0,29.9,12646.04
OI00034906,ORD0013269,PROD0065,1,5430.0,10.8,4843.56
OI00034907,ORD0013269,PROD0081,3,2430.0,14.3,6247.53
OI00034908,ORD0013270,PROD0040,3,2000.0,12.6,5244.0
OI00034909,ORD0013271,PROD0122,1,370.0,22.6,286.38
OI00034910,ORD0013271,PROD0123,1,340.0,20.6,269.96
OI00034911,ORD0013271,PROD0130,1,280.0,2.9,271.88
OI00034912,ORD0013271,PROD0150,1,5720.0,31.8,3901.04
OI00034913,ORD0013272,PROD0168,1,980.0,24.2,742.84
OI00034914,ORD0013273,PROD0205,1,3230.0,0.0,3230.0
OI00034915,ORD0013274,PROD0097,1,1600.0,26.2,1180.8
OI00034916,ORD0013275,PROD0070,1,1330.0,19.8,1066.66
OI00034917,ORD0013275,PROD0069,1,410.0,16.5,342.35
OI00034918,ORD0013275,PROD0128,1,450.0,16.5,375.75
OI00034919,ORD0013275,PROD0051,2,1350.0,17.5,2227.5
OI00034920,ORD0013275,PROD0074,3,1620.0,29.9,3406.86
OI00034921,ORD0013276,PROD0077,1,2180.0,19.9,1746.18
OI00034922,ORD0013276,PROD0164,1,520.0,40.0,312.0
OI00034923,ORD0013277,PROD0031,2,3170.0,21.1,5002.26
OI00034924,ORD0013277,PROD0036,4,4230.0,12.0,14889.6
OI00034925,ORD0013278,PROD0179,3,2060.0,21.5,4851.3
OI00034926,ORD0013279,PROD0004,1,54470.0,7.3,50493.69
OI00034927,ORD0013279,PROD0017,2,11120.0,11.1,19771.36
OI00034928,ORD0013279,PROD0205,2,3230.0,5.0,6137.0
OI00034929,ORD0013280,PROD0091,1,1900.0,14.0,1634.0
OI00034930,ORD0013280,PROD0087,2,2630.0,10.0,4734.0
OI00034931,ORD0013280,PROD0206,3,5200.0,15.0,13260.0
OI00034932,ORD0013280,PROD0201,2,5115.53,28.0,7366.36
OI00034933,ORD0013280,PROD0093,2,4680.0,0.0,9360.0
OI00034934,ORD0013281,PROD0056,1,2070.0,9.8,1867.14
OI00034935,ORD0013282,PROD0174,1,3230.0,27.5,2341.75
OI00034936,ORD0013282,PROD0186,2,1000.0,14.4,1712.0
OI00034937,ORD0013283,PROD0103,1,2400.0,25.5,1788.0
OI00034938,ORD0013283,PROD0185,1,2020.0,31.9,1375.62
OI00034939,ORD0013284,PROD0181,1,4510.0,29.8,3166.02
OI00034940,ORD0013284,PROD0176,1,3930.0,15.1,3336.57
OI00034941,ORD0013285,PROD0146,1,4830.0,9.0,4395.3
OI00034942,ORD0013285,PROD0152,3,3700.0,22.9,8558.1
OI00034943,ORD0013286,PROD0084,1,1570.0,5.2,1488.36
OI00034944,ORD0013287,PROD0157,1,560.0,4.8,533.12
OI00034945,ORD0013287,PROD0171,1,330.0,21.4,259.38
OI00034946,ORD0013287,PROD0170,1,440.0,10.3,394.68
OI00034947,ORD0013287,PROD0167,2,470.0,30.8,650.48
OI00034948,ORD0013287,PROD0168,5,980.0,32.4,3312.4
OI00034949,ORD0013287,PROD0061,3,5210.0,14.0,13441.8
OI00034950,ORD0013288,PROD0031,2,3170.0,17.0,5262.2
OI00034951,ORD0013288,PROD0086,4,1520.0,15.9,5113.28
OI00034952,ORD0013288,PROD0092,1,2170.0,4.4,2074.52
OI00034953,ORD0013289,PROD0095,4,1420.0,23.5,4345.2
OI00034954,ORD0013290,PROD0168,1,980.0,30.1,685.02
OI00034955,ORD0013290,PROD0159,1,280.0,10.6,250.32
OI00034956,ORD0013291,PROD0191,3,4890.0,6.5,13716.45
OI00034957,ORD0013292,PROD0176,2,3930.0,23.7,5997.18
OI00034958,ORD0013292,PROD0173,1,1550.0,9.2,1407.4
OI00034959,ORD0013293,PROD0061,3,5210.0,16.9,12988.53
OI00034960,ORD0013294,PROD0088,3,4340.0,13.7,11236.26
OI00034961,ORD0013294,PROD0095,3,1420.0,15.1,3616.74
OI00034962,ORD0013295,PROD0102,1,4250.0,18.0,3485.0
OI00034963,ORD0013296,PROD0033,3,1340.0,0.0,4020.0
OI00034964,ORD0013296,PROD0057,1,870.0,20.1,695.13
OI00034965,ORD0013296,PROD0039,4,310.0,0.0,1240.0
OI00034966,ORD0013297,PROD0205,1,3230.0,8.5,2955.45
OI00034967,ORD0013297,PROD0203,4,2550.0,6.2,9567.6
OI00034968,ORD0013297,PROD0191,1,4890.0,7.2,4537.92
OI00034969,ORD0013297,PROD0176,3,3930.0,15.9,9915.39
OI00034970,ORD0013298,PROD0020,2,58070.0,13.4,100577.24
OI00034971,ORD0013298,PROD0065,2,5430.0,1.2,10729.68
OI00034972,ORD0013298,PROD0204,2,1980.0,40.0,2376.0
OI00034973,ORD0013299,PROD0006,1,47380.0,0.0,47380.0
OI00034974,ORD0013299,PROD0094,1,840.0,5.4,794.64
OI00034975,ORD0013299,PROD0026,2,4700.0,13.7,8112.2
OI00034976,ORD0013299,PROD0060,5,820.0,10.8,3657.2
OI00034977,ORD0013300,PROD0091,1,1900.0,16.7,1582.7
OI00034978,ORD0013301,PROD0059,1,2590.0,0.0,2590.0
OI00034979,ORD0013301,PROD0160,2,400.0,35.2,518.4
OI00034980,ORD0013302,PROD0040,2,2000.0,3.0,3880.0
OI00034981,ORD0013302,PROD0029,1,46410.0,2.1,45435.39
OI00034982,ORD0013302,PROD0160,2,400.0,30.2,558.4
OI00034983,ORD0013302,PROD0156,1,470.0,16.0,394.8
OI00034984,ORD0013302,PROD0154,2,1490.0,20.6,2366.12
OI00034985,ORD0013303,PROD0178,1,880.0,4.6,839.52
OI00034986,ORD0013304,PROD0200,5,3590.0,9.7,16208.85
OI00034987,ORD0013304,PROD0040,2,2000.0,2.9,3884.0
OI00034988,ORD0013304,PROD0192,1,11160.0,13.2,9686.88
OI00034989,ORD0013304,PROD0206,3,5200.0,7.6,14414.4
OI00034990,ORD0013305,PROD0082,2,2130.0,20.7,3378.18
OI00034991,ORD0013305,PROD0065,1,5430.0,2.3,5305.11
OI00034992,ORD0013306,PROD0003,2,63870.0,0.0,127740.0
OI00034993,ORD0013306,PROD0017,1,11120.0,9.2,10096.96
OI00034994,ORD0013306,PROD0027,2,9980.0,19.8,16007.92
OI00034995,ORD0013306,PROD0009,5,2890.0,11.3,12817.15
OI00034996,ORD0013306,PROD0010,1,82510.0,10.5,73846.45
OI00034997,ORD0013306,PROD0028,2,11120.0,7.6,20549.76
OI00034998,ORD0013307,PROD0140,1,6330.0,0.0,6330.0
OI00034999,ORD0013308,PROD0065,1,5430.0,0.0,5430.0
OI00035000,ORD0013308,PROD0038,2,2550.0,0.0,5100.0
OI00035001,ORD0013309,PROD0162,1,390.0,0.8,386.88
OI00035002,ORD0013310,PROD0138,1,5440.0,10.2,4885.12
OI00035003,ORD0013310,PROD0132,3,3150.0,0.0,9450.0
OI00035004,ORD0013310,PROD0146,1,4830.0,2.1,4728.57
OI00035005,ORD0013311,PROD0152,1,3700.0,22.6,2863.8
OI00035006,ORD0013312,PROD0117,5,230.0,29.9,806.15
OI00035007,ORD0013313,PROD0033,5,1340.0,10.2,6016.6
OI00035008,ORD0013314,PROD0100,1,1340.0,6.6,1251.56
OI00035009,ORD0013314,PROD0091,2,1900.0,16.2,3184.4
OI00035010,ORD0013315,PROD0198,1,5580.0,10.9,4971.78
OI00035011,ORD0013315,PROD0190,3,3730.0,2.8,10876.68
OI00035012,ORD0013315,PROD0208,4,1170.0,12.7,4085.64
OI00035013,ORD0013315,PROD0204,1,1980.0,39.4,1199.88
OI00035014,ORD0013316,PROD0092,1,2170.0,0.0,2170.0
OI00035015,ORD0013317,PROD0050,1,4680.0,3.1,4534.92
OI00035016,ORD0013317,PROD0128,2,450.0,28.8,640.8
OI00035017,ORD0013318,PROD0047,2,980.0,5.7,1848.28
OI00035018,ORD0013318,PROD0109,2,290.0,1.6,570.72
OI00035019,ORD0013318,PROD0117,4,230.0,26.0,680.8
OI00035020,ORD0013319,PROD0115,1,560.0,33.8,370.72
OI00035021,ORD0013319,PROD0033,3,1340.0,7.3,3726.54
OI00035022,ORD0013319,PROD0037,1,2580.0,7.9,2376.18
OI00035023,ORD0013320,PROD0094,1,840.0,17.2,695.52
OI00035024,ORD0013321,PROD0171,3,330.0,23.4,758.34
OI00035025,ORD0013321,PROD0118,5,160.0,27.1,583.2
OI00035026,ORD0013322,PROD0085,3,1430.0,7.3,3976.83
OI00035027,ORD0013322,PROD0104,1,1970.0,15.7,1660.71
OI00035028,ORD0013322,PROD0099,5,1300.0,3.9,6246.5
OI00035029,ORD0013322,PROD0089,2,860.0,34.1,1133.48
OI00035030,ORD0013323,PROD0150,1,5720.0,35.2,3706.56
OI00035031,ORD0013324,PROD0012,4,14410.0,11.4,51069.04
OI00035032,ORD0013324,PROD0152,3,3700.0,22.8,8569.2
OI00035033,ORD0013325,PROD0205,1,3230.0,0.0,3230.0
OI00035034,ORD0013326,PROD0105,1,500.0,10.1,449.5
OI00035035,ORD0013326,PROD0118,1,160.0,33.3,106.72
OI00035036,ORD0013326,PROD0127,1,170.0,29.3,120.19
OI00035037,ORD0013327,PROD0004,2,54470.0,2.9,105780.74
OI00035038,ORD0013327,PROD0030,4,11130.0,11.9,39222.12
OI00035039,ORD0013327,PROD0003,2,63870.0,0.0,127740.0
OI00035040,ORD0013327,PROD0021,3,21690.0,0.0,65070.0
OI00035041,ORD0013327,PROD0094,1,840.0,8.4,769.44
OI00035042,ORD0013327,PROD0023,1,30193.87,0.0,30193.87
OI00035043,ORD0013328,PROD0171,3,330.0,27.6,716.76
OI00035044,ORD0013328,PROD0183,3,5660.0,1.2,16776.24
OI00035045,ORD0013328,PROD0175,1,5460.0,21.7,4275.18
OI00035046,ORD0013328,PROD0208,1,1170.0,8.3,1072.89
OI00035047,ORD0013328,PROD0157,2,560.0,9.2,1016.96
